x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
37.3915024373421,0.003915154879453681
37.78294614882918,0.011745073126135715
38.17429199041631,0.023488971754746346
38.56550082784543,0.03914567638520926
38.95653354055882,0.05871362136010862
39.34735102561107,0.0821908499012535
39.73791420157934,0.10957501430535409
40.128184012471515,0.14086337617879002
40.51812143163172,0.17605280671144752
40.90768746564299,0.21513978698959774
41.29684315822656,0.2581204083477852
41.68554959413746,0.3049903727596912
42.07376790305604,0.35574499326793274
42.4614592634749,0.41037919445275434
42.84858490658109,0.4688875129395659
43.23510612013289,0.5312640979452754
43.620984252331056,0.5975027118633627
44.006180715683925,0.6675967308876346
44.39065699086616,0.7415391456746002
44.77437463057064,0.8193225620443992
45.157295263353156,0.900939201720214
45.53938059746953,0.9863809031060906
45.92059242470476,1.0756391221030916
46.30089262419378,1.168704932963699
46.68024316623357,1.265569029184381
47.058606116086054,1.3662217244362358
47.43594363777154,1.470652953533615
47.81221799785231,1.5788522734406345
48.187391569205914,1.6908088643154695
48.561426834787866,1.8065115305923294
48.934286391383296,1.9259487021010049
49.305932953347266,2.049108435223876
49.67632935633328,2.175978414090263
50.045438561009696,2.3065459518080043
50.41322365676365,2.440797991732133
50.77964786539204,2.578721108770534
51.14467454477937,2.720301510726439
51.50826719256188,2.8655250396776353
51.87038944977778,3.014377173392247
52.231005104503126,3.1668430267809455
52.590078095472954,3.322907353385447
52.94757251568739,3.4825545469031436
53.30345261600233,3.645768642747723
53.65768280870431,3.8125333196456115
54.01022767106924,3.9828319012680895
54.361051948904674,4.15664735789891
