x,y
0.0,0.0
0.49984963572326285,0.012261389290019338
0.9992482690539772,0.03677679317032847
1.497895533134926,0.07353146667703386
1.9954915130252673,0.12250330345054136
2.491736926086507,0.1836628490315832
2.986333301988169,0.25697331857681194
3.478983162224896,0.34239061898330586
3.969390199037012,0.4398633754086791
4.4572594536269285,0.5493329621708458
4.942297493564211,0.6707335380088532
5.424212589272598,0.8039920856835757
5.90271488949283,0.9490284558944528
6.37751659561575,1.1057554154858553
6.848332134780817,1.2740786999140863
7.314878331635939,1.4538970699434617
7.776874578655299,1.6451023725373672
8.234043004912742,1.8475796059076717
8.686108643209224,2.0612069886833693
9.132799595453784,2.285856033156851
9.573847196198585,2.5213916225637485
10.008986174229657,2.767672092349874
10.437954812116152,3.024549315376372
10.860495103622155,3.29186879101184
11.276352908886368,3.5694697380578315
11.685278107276336,3.85718519145185
12.087024747825275,4.154842102689672
12.481351197161036,4.462261443906603
12.868020284838208,4.779258315555053
13.24679944598597,5.105642057613689
13.617460861185885,5.441216364261258
13.97978159349551,5.785779401946117
14.333543722535401,6.139123930780459
14.67853447555888,6.501037429186214
15.01454635542571,6.8713022217176665
15.341377265402723,7.249695609983895
15.658830630716345,7.635990006592306
15.966715516783884,8.029953072032683
16.26484674405249,8.431347854419442
16.553044999376723,8.839932932008026
16.831136943867705,9.255462558399724
17.12416554921459,9.660597395766814
17.431742663307784,10.054800793629012
17.753460862764307,10.437550581530262
18.08889399260974,10.808339760717164
18.437597730772442,11.166677175720618
18.799110176642287,11.51208816495113
19.172952462914346,11.844115189445944
19.558629389906997,12.162318438935174
19.955630081514276,12.466276414424126
20.363428661923553,12.755586486520098
20.781484952202167,13.029865428764092
21.20924518583025,13.288749925260976
21.64614274223202,13.531897051935681
22.09159889733377,13.75898473077794
22.545023590154493,13.969712156473873
23.00581620441355,14.163800194859302
23.473366364120174,14.340991752666975
23.94705474209087,14.501052118077936
24.426253880323767,14.643769271625953
24.910329021143237,14.768954167043136
25.39863894801381,14.876440981674769
25.890536834909653,14.966087336131631
26.385371103114483,15.037774482888857
26.88248628431701,15.091407463581504
27.38122388885863,15.126915234788486
27.88092327798324,15.144250762138244
28.380922538933806,15.143391082611506
28.88055936173651,15.124337334958607
29.37917191651104,15.087114758191069
29.876099730144958,15.03177265814946
30.370684561170837,14.958384342191795
30.862271271687344,14.867047022089006
31.350208695169247,14.757881685256093
31.833850499016854,14.631032934489555
32.31255604070235,14.48666879642335
32.78569121637889,14.324980498957137
33.2526293008285,14.146182217951614
33.71275177763597,13.950510793526478
34.165449158489274,13.738225416336814
34.61012179052115,13.509607284243478
35.050059696900796,13.272005435491632
35.48508140360786,13.025517880646206
35.91500746455025,12.770246295618495
36.33966053558553,12.506295979724941
36.7588654476752,12.233775812251245
37.1724492791418,11.952798207539757
37.58024142699895,11.663479068618647
37.98207367732494,11.365937739392011
38.377780274650824,11.060296955410603
38.76719799033444,10.746682793243526
39.15016618989205,10.425224618471749
39.52652689925996,10.096055032324912
39.8961248699587,9.75930981698344
40.25880764313285,9.415127879568487
40.61442561244022,9.063651194842885
40.96283208576435,8.705024746646655
41.303883345724856,8.339396468091305
41.637438708960765,7.966917180537539
41.96336058416225,7.5877405313815744
42.28151452882696,7.2020229306757155
42.591769304717424,6.809923486609341
42.89399693199671,6.411603939876904
43.18807274202002,6.007228596960034
43.47387542876038,5.596964262351247
43.7512870988473,5.180980169747234
44.02019332019768,4.759447912240098
44.280483169218925,4.332541371535351
44.53204927656489,3.9004366462258497
44.77478787142559,3.463311979151278
45.008598824332594,3.02134768387312
45.23338568846236,2.5747260702954677
45.44905573942046,2.123631369462337
45.6555200134903,1.668249657562515
45.85269334433062,1.2087687791732864
46.040494398106475,0.7453782697747029
46.218845707039435,0.2782692775663548
46.38767370136296,-0.19236551538110247
46.546908739669846,-0.6663319726071419
46.696485137639286,-1.1434345833424937
46.83634119513155,-1.6234765431571745
46.95736460154466,-2.1086088293432907
47.05937112044463,-2.598092914990526
47.14220546519856,-3.091183648354262
47.20574153537066,-3.587130387215488
47.24988260868759,-4.08517814159897
47.27456148828073,-4.584568723110102
47.27974060498139,-5.084541899140778
47.26541207451314,-5.584336550187205
47.23159770949416,-6.083191828517868
47.17834898623151,-6.580348316427759
47.105746966357636,-7.075049182315655
47.013902173428576,-7.566541332824508
46.90295442467168,-8.054076559291044
46.773072618138926,-8.53691267675927
46.62445447558998,-9.014314653823986
46.4573262414962,-9.485555731584292
46.27194233862405,-9.949918530003686
46.06858498072205,-10.406696139992528
45.847563742900945,-10.855193199550364
45.60921509036111,-11.29472695232988
45.35390186618463,-11.724628287011003
45.08201273897177,-12.1442427559029
44.79396161116272,-12.55293157122323
44.49018698894537,-12.950072577537993
44.17115131470824,-13.335061198881613
43.83734026305491,-13.707311359115428
43.489262001451515,-14.066256374123517
43.12744641663288,-14.411349814487645
42.75244430794502,-14.742066337328067
42.36482654885189,-15.057902486043854
41.96518321788291,-15.35837745673529
41.554122700344216,-15.643033830141585
41.13227076216114,-15.911438267979676
40.70026959726179,-16.163182172624058
40.25877684995194,-16.397882309123396
39.808464613769566,-16.615181388607017
39.350018408342876,-16.814748612193135
38.88413613580967,-16.99628017457085
38.411527018386444,-17.15949972648923
37.932910518704766,-17.30415879544951
37.449592607806366,-17.432236104153315
36.96214757957771,-17.54357946702315
36.4711546318788,-17.638056582294173
35.97719717832166,-17.71555518921939
35.48086215503954,-17.775983201461507
34.98273932327048,-17.819268816512857
34.48342056858408,-17.84536060101346
33.98349919758402,-17.8542275518658
33.483569232922044,-17.845859133073688
32.98422470746119,-17.82026528826148
32.48605895842678,-17.777476428858748
31.989663922384093,-17.717543397964427
31.49562943188027,-17.64053740993343
31.00454251458633,-17.54654996575744
30.516986695771998,-17.435692744340496
30.03354130494221,-17.30809746979854
29.554780787459187,-17.163915754940568
29.081274021967943,-17.003318921117422
28.61358364443641,-16.82649779465225
28.152265379613276,-16.633662480094536
27.697867380697964,-16.425042110567105
27.250929578007376,-16.20088457550279
26.81198303741332,-15.961456226094226
26.381549329312957,-15.707041558806802
25.960139908882088,-15.437942877330807
25.548255508347662,-15.154479933374464
25.14638554200164,-14.856989546724668
24.75500752466318,-14.54582520502688
24.3745865042802,-14.221356643759735
24.005574509344413,-13.88396940690346
23.648410011776566,-13.534064388824115
23.30351740591998,-13.17205735791801
22.97130650426155,-12.798378462582331
22.65217205047937,-12.413471720098974
22.346493250395593,-12.017794489038929
22.054633321391886,-11.611816925814123
21.77693906082284,-11.196021426022446
21.513740433940217,-10.77090205124978
21.26535018181761,-10.336963942010149
21.032063449741447,-9.894722717521494
20.784815252457904,-9.460132877626407
20.52385626620804,-9.033635037660666
20.249451068119054,-8.615661608766262
19.96187786795887,-8.20663635948496
19.66142822606902,-7.806973986114309
19.348406757761914,-7.41707969226165
19.023130824482074,-7.037348778022465
18.68593021204455,-6.6681662391995165
18.337146796276695,-6.309906376969168
17.97713419640231,-5.9629324183905945
17.60625741651955,-5.627596148142663
17.224892475536127,-5.304237551861831
16.833426025936983,-4.993184471442682
16.43225496177095,-4.69475227265057
16.021786016253852,-4.40924352538338
15.602435349396004,-4.136947696906559
15.174628126072252,-3.8781408583724484
14.738798084962266,-3.6330854049214643
14.295387098798166,-3.402029789648905
13.844844726365324,-3.185208271707106
13.387627756710534,-2.982840678798333
12.924199746019688,-2.7951321842992165
12.455030547634479,-2.622273099242689
11.980595835684642,-2.464438679368331
11.501376622818707,-2.321788947436746
11.017858772522207,-2.1944685309881216
10.530532506517803,-2.082606515709455
10.039891907746739,-1.9863163145591227
9.546434419435545,-1.9056955527814763
9.050660340755869,-1.840825968928043
8.553072319588757,-1.7917733319856872
