x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
36.37839309195826,-0.003784057055658654
36.756729424479694,-0.011351792764423767
37.13497116424634,-0.022702450359030887
37.513080487399414,-0.037834894783179404
37.8910195833217,-0.056747612805037234
38.26875065841855,-0.07943871316856274
38.646235939897224,-0.10590592678262875
39.02343767954415,-0.1361466069479298
39.4003181574997,-0.17015772962164982
39.77683968603014,-0.20793589371986396
40.152964613296376,-0.2494773214576441
40.52865532711913,-0.2947778587268342
40.903874258740096,-0.3438329755114577
41.27858388657879,-0.3966377663407152
41.65274673998467,-0.45318695077952764
42.02632540298421,-0.5134748739565753
42.39928251802243,-0.5774955071297804
42.77158078969862,-0.6452424482891757
43.14318298849585,-0.716708922797101
43.51405195450392,-0.7918877840656606
43.884150601135275,-0.8707715142713768
44.25344191883367,-0.9533522251069649
44.62188897877508,-1.0396216585701585
44.98945493656055,-1.1295711877895023
45.356103035900595,-1.2231918178870318
45.72179661229083,-1.3204741868777545
46.08649909667836,-1.4214085666058396
46.45017401911866,-1.525984863717426
46.81278501242255,-1.634192620669949
47.174295815792874,-1.7460210167778865
47.53467027845055,-1.8614588692948173
47.89387236324962,-1.9804946345316878
48.25186615028095,-2.1031164090111707
48.608615840464154,-2.2293119306580023
48.96408575912751,-2.3590685800251805
49.31824035957537,-2.4923733815558986
49.67104422664282,-2.6292130048810907
50.02246208023716,-2.769573766152457
50.37245877886588,-2.913441629410837
50.720999323150764,-3.0608022079897945
51.068048859327845,-3.2116407659542716
51.413572682732706,-3.3659422195741704
51.75753624127095,-3.5236911388327132
