x,y
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
29.361274794216154,-0.0036128683719101407
29.722495396761552,-0.010838243831903946
30.083625685876953,-0.02167540384845654
30.44462954883439,-0.03612326471459721
30.805470885548395,-0.054180381656279177
31.166113612186006,-0.07584494897685583
31.52652166477509,-0.10111480023764885
31.886659002810724,-0.1299874084745903
32.24648961285922,-0.1624598864509169
32.605977512159434,-0.19852898694589136
32.965086752221005,-0.23819110307952163
33.32378142241919,-0.281442268673246
33.68202565358587,-0.32827815864654764
34.03978362159647,-0.378694089449459
34.39701955095232,-0.4326850195309129
34.75369771835818,-0.4902455498428935
35.10978245629454,-0.5513699243803365
35.465238156584334,-0.6160520307567251
35.82002927395376,-0.6842854008153231
36.17412032958673,-0.7560632112759856
36.527475914672756,-0.8313782844174813
36.8800606939478,-0.9102230887952583
37.23183940922774,-0.9925897399945827
37.582776882934205,-1.078470001418973
37.93283802161227,-1.1678552851138537
38.281987819439784,-1.2607366526253425
38.63019136172792,-1.3571048158940893
38.977413828412615,-1.4569501381840737
39.32362049753656,-1.560262635046271
39.66877674872134,-1.6670319753170884
40.01284806662947,-1.7772474821514728
40.355800044415886,-1.8908981340905868
40.6975983871686,-2.007972566163945
41.03820891533816,-2.1284590710259024
41.37759756815559,-2.252345600126377
41.71573040703845,-2.3796197649156974
42.05257361898461,-2.510268838083446
42.388093519953586,-2.6442797548311807
42.722256558234875,-2.781639114178901
43.05502931780312,-2.922333180305139
43.386378521659665,-3.0663478839205256
43.71627103516026,-3.2136688236747117
44.04467386932846,-3.364281267596489
44.37155418415452,-3.5181701545669752
44.69687929187935,-3.6753200958257137
45.02061666026328,-3.8357153765095364
45.34273391583926,-3.999339957224037
